distance,id,runner_key,total_elevation_gain,sport_type,start_date_local,kudos_count,average_speed,created_at,name,moving_time,elapsed_time,type,start_date,timezone,athlete_count
6501.4,8767917553,5,72.0,Run,2023-03-24T08:53:08Z,4,2.947,2025-02-04 16:00:24.985369+00:00,Morning Run,2206,2206,Run,2023-03-24T07:53:08Z,(GMT+01:00) Europe/Rome,1
5397.8,8756505021,5,191.0,Walk,2023-03-22T06:18:03Z,2,1.118,2025-02-04 16:00:24.985369+00:00,Morning Walk,4826,5976,Walk,2023-03-22T05:18:03Z,(GMT+01:00) Europe/Rome,2
7131.3,8743088206,5,77.0,Run,2023-03-19T18:25:45Z,4,3.171,2025-02-04 16:00:24.985369+00:00,Evening Run,2249,2254,Run,2023-03-19T17:25:45Z,(GMT+01:00) Europe/Rome,1
4116.9,8734283323,5,76.0,Run,2023-03-18T12:27:54Z,1,2.672,2025-02-04 16:00:24.985369+00:00,Lunch Run,1541,1552,Run,2023-03-18T11:27:54Z,(GMT+01:00) Europe/Rome,1
6041.4,8728714660,5,93.0,Run,2023-03-17T11:38:06Z,3,2.902,2025-02-04 16:00:24.985369+00:00,Lunch Run,2082,2094,Run,2023-03-17T10:38:06Z,(GMT+01:00) Europe/Rome,1
5160.3,8709096286,5,188.0,Hike,2023-03-13T16:52:40Z,3,1.165,2025-02-04 16:00:24.985369+00:00,Afternoon Hike,4430,5722,Hike,2023-03-13T15:52:40Z,(GMT+01:00) Europe/Rome,1
11273.3,8700302597,5,241.0,Run,2023-03-12T09:08:52Z,2,3.052,2025-02-04 16:00:24.985369+00:00,Morning Run,3694,3756,Run,2023-03-12T08:08:52Z,(GMT+01:00) Europe/Rome,1
5063.3,8690457664,5,73.0,Run,2023-03-10T12:19:46Z,2,2.963,2025-02-04 16:00:24.985369+00:00,Lunch Run,1709,1712,Run,2023-03-10T11:19:46Z,(GMT+01:00) Europe/Rome,1
6331.2,8680586970,5,96.0,Run,2023-03-08T12:43:51Z,2,2.75,2025-02-04 16:00:24.985369+00:00,Lunch Run,2302,2308,Run,2023-03-08T11:43:51Z,(GMT+01:00) Europe/Rome,1
3648.8,8670321855,5,65.0,Run,2023-03-06T16:53:42Z,3,2.853,2025-02-04 16:00:24.985369+00:00,Afternoon Run,1279,1279,Run,2023-03-06T15:53:42Z,(GMT+01:00) Europe/Rome,1
4854.6,8640293955,5,58.0,Run,2023-03-01T08:09:24Z,2,3.181,2025-02-04 16:00:24.985369+00:00,Morning Run,1526,1533,Run,2023-03-01T07:09:24Z,(GMT+01:00) Europe/Rome,1
3844.6,8617987578,5,82.0,Run,2023-02-25T09:38:29Z,2,2.788,2025-02-04 16:00:24.985369+00:00,Morning Run,1379,1379,Run,2023-02-25T08:38:29Z,(GMT+01:00) Europe/Rome,1
4357.4,8617986800,5,35.0,Run,2023-02-25T09:08:01Z,2,2.634,2025-02-04 16:00:24.985369+00:00,Morning Run,1654,1736,Run,2023-02-25T08:08:01Z,(GMT+01:00) Europe/Rome,1
13365.0,8576453879,5,698.9,Hike,2023-02-17T10:22:45Z,4,1.142,2025-02-04 16:00:24.985369+00:00,Escursione mattutina,11708,13857,Hike,2023-02-17T09:22:45Z,(GMT+01:00) Europe/Rome,4
3508.3,8570404792,5,40.0,Run,2023-02-16T12:32:44Z,3,2.519,2025-02-04 16:00:24.985369+00:00,Lunch Run,1393,1393,Run,2023-02-16T11:32:44Z,(GMT+01:00) Europe/Rome,1
7132.8,8560561059,5,60.0,Run,2023-02-14T17:01:18Z,3,3.148,2025-02-04 16:00:24.985369+00:00,Afternoon Run,2266,2292,Run,2023-02-14T16:01:18Z,(GMT+01:00) Europe/Rome,2
5051.9,8554943569,5,95.0,Run,2023-02-13T17:20:16Z,2,2.818,2025-02-04 16:00:24.985369+00:00,Afternoon Run,1793,1793,Run,2023-02-13T16:20:16Z,(GMT+01:00) Europe/Rome,1
7379.5,8538213091,5,74.0,Run,2023-02-10T17:26:44Z,2,2.9,2025-02-04 16:00:24.985369+00:00,Afternoon Run,2545,2552,Run,2023-02-10T16:26:44Z,(GMT+01:00) Europe/Rome,1
4480.1,8531480564,5,34.0,Run,2023-02-09T12:40:30Z,2,2.707,2025-02-04 16:00:24.985369+00:00,Lunch Run,1655,1658,Run,2023-02-09T11:40:30Z,(GMT+01:00) Europe/Rome,1
4044.1,8524854710,5,26.0,Run,2023-02-08T08:16:30Z,4,2.842,2025-02-04 16:00:24.985369+00:00,Morning Run,1423,1423,Run,2023-02-08T07:16:30Z,(GMT+01:00) Europe/Rome,1
253.0,8524854277,5,7.0,Run,2023-02-08T08:08:48Z,2,2.635,2025-02-04 16:00:24.985369+00:00,Morning Run,96,96,Run,2023-02-08T07:08:48Z,(GMT+01:00) Europe/Rome,1
7021.0,8498998641,5,61.0,Run,2023-02-03T17:01:02Z,4,2.832,2025-02-04 16:00:24.985369+00:00,Afternoon Run,2479,2486,Run,2023-02-03T16:01:02Z,(GMT+01:00) Europe/Rome,1
5016.3,8491556702,5,107.0,Run,2023-02-02T08:23:53Z,3,2.998,2025-02-04 16:00:24.985369+00:00,Morning Run,1673,1673,Run,2023-02-02T07:23:53Z,(GMT+01:00) Europe/Rome,1
7029.7,8481103990,5,103.0,Run,2023-01-31T11:27:26Z,3,2.714,2025-02-04 16:00:24.985369+00:00,Lunch Run,2590,2599,Run,2023-01-31T10:27:26Z,(GMT+01:00) Europe/Rome,1
5997.9,8477467775,5,140.0,Run,2023-01-30T17:52:26Z,3,2.557,2025-02-04 16:00:24.985369+00:00,Afternoon Run,2346,2368,Run,2023-01-30T16:52:26Z,(GMT+01:00) Europe/Rome,1
3638.6,8459728956,5,20.0,Run,2023-01-27T12:56:12Z,3,2.97,2025-02-04 16:00:24.985369+00:00,Lunch Run,1225,1229,Run,2023-01-27T11:56:12Z,(GMT+01:00) Europe/Rome,1
5523.1,8453577178,5,74.0,Run,2023-01-26T08:15:31Z,3,2.773,2025-02-04 16:00:24.985369+00:00,Morning Run,1992,1992,Run,2023-01-26T07:15:31Z,(GMT+01:00) Europe/Rome,1
8259.3,8448240172,5,138.0,Run,2023-01-25T08:05:55Z,4,2.792,2025-02-04 16:00:24.985369+00:00,Morning Run,2958,2958,Run,2023-01-25T07:05:55Z,(GMT+01:00) Europe/Rome,1
5103.8,8421989756,5,46.0,Run,2023-01-20T12:41:28Z,4,2.683,2025-02-04 16:00:24.985369+00:00,Lunch Run,1902,1909,Run,2023-01-20T11:41:28Z,(GMT+01:00) Europe/Rome,1
5205.9,8411492895,5,84.0,Run,2023-01-18T12:33:10Z,4,2.572,2025-02-04 16:00:24.985369+00:00,Lunch Run,2024,2030,Run,2023-01-18T11:33:10Z,(GMT+01:00) Europe/Rome,1
5079.6,8400669107,5,29.0,Run,2023-01-16T12:43:32Z,5,2.423,2025-02-04 16:00:24.985369+00:00,Lunch Run,2096,2100,Run,2023-01-16T11:43:32Z,(GMT+01:00) Europe/Rome,1
3310.4,8389393520,5,52.0,Run,2023-01-14T11:30:00Z,3,2.434,2025-02-04 16:00:27.675386+00:00,Lunch Run,1360,1380,Run,2023-01-14T10:30:00Z,(GMT+01:00) Europe/Rome,1
5012.4,8289256442,5,43.0,Run,2022-12-25T12:08:38Z,3,2.751,2025-02-04 16:00:27.675386+00:00,Lunch Run,1822,1829,Run,2022-12-25T11:08:38Z,(GMT+01:00) Europe/Rome,1
5578.4,8287250411,5,103.0,Run,2022-12-24T18:38:20Z,1,2.824,2025-02-04 16:00:27.675386+00:00,Evening Run,1975,1988,Run,2022-12-24T17:38:20Z,(GMT+01:00) Europe/Rome,1
7357.1,8281488196,5,115.0,Run,2022-12-23T08:22:12Z,2,2.919,2025-02-04 16:00:27.675386+00:00,Morning Run,2520,2520,Run,2022-12-23T07:22:12Z,(GMT+01:00) Europe/Rome,1
8491.3,8275280336,5,153.0,Run,2022-12-21T17:15:33Z,2,3.057,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2778,2781,Run,2022-12-21T16:15:33Z,(GMT+01:00) Europe/Rome,2
9004.7,8267076246,5,47.0,Run,2022-12-19T12:15:59Z,2,3.146,2025-02-04 16:00:27.675386+00:00,Corsa dell'ora di pranzo,2862,3027,Run,2022-12-19T11:15:59Z,(GMT+01:00) Europe/Rome,2
8394.7,8252232136,5,55.0,Run,2022-12-15T18:19:35Z,2,2.641,2025-02-04 16:00:27.675386+00:00,Evening Run,3178,3224,Run,2022-12-15T17:19:35Z,(GMT+01:00) Europe/Rome,1
3563.0,8242873158,5,66.0,Run,2022-12-13T11:06:48Z,3,2.909,2025-02-04 16:00:27.675386+00:00,Back in business,1225,1225,Run,2022-12-13T10:06:48Z,(GMT+01:00) Europe/Rome,1
7419.1,8163047571,5,122.0,Run,2022-11-24T17:10:13Z,4,2.835,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2617,2684,Run,2022-11-24T16:10:13Z,(GMT+01:00) Europe/Rome,1
6913.8,8088143039,5,168.0,Run,2022-11-08T18:19:22Z,5,2.962,2025-02-04 16:00:27.675386+00:00,Evening Run,2334,2368,Run,2022-11-08T17:19:22Z,(GMT+01:00) Europe/Rome,1
8147.3,8076751094,5,158.0,Run,2022-11-06T12:08:06Z,5,2.988,2025-02-04 16:00:27.675386+00:00,Lunch Run,2727,2762,Run,2022-11-06T11:08:06Z,(GMT+01:00) Europe/Rome,1
5834.5,8070225696,5,101.0,Run,2022-11-05T08:44:55Z,4,2.835,2025-02-04 16:00:27.675386+00:00,Morning Run,2058,2058,Run,2022-11-05T07:44:55Z,(GMT+01:00) Europe/Rome,1
4113.6,8038171925,5,88.0,Run,2022-10-29T18:12:14Z,2,2.531,2025-02-04 16:00:27.675386+00:00,Evening Run,1625,1660,Run,2022-10-29T16:12:14Z,(GMT+01:00) Europe/Rome,1
20836.0,8001127893,5,1019.0,TrailRun,2022-10-22T10:25:51Z,7,2.284,2025-02-04 16:00:27.675386+00:00,Morning Trail Run,9124,9961,Run,2022-10-22T08:25:51Z,(GMT+01:00) Europe/Rome,1
8938.2,7996345811,5,225.0,Run,2022-10-21T11:58:22Z,4,2.856,2025-02-04 16:00:27.675386+00:00,Lunch Run,3130,3248,Run,2022-10-21T09:58:22Z,(GMT+01:00) Europe/Rome,1
8097.9,7988392162,5,133.0,Run,2022-10-19T17:48:05Z,5,2.977,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2720,2724,Run,2022-10-19T15:48:05Z,(GMT+01:00) Europe/Rome,1
8028.1,7964905888,5,116.0,Run,2022-10-15T09:05:40Z,3,2.443,2025-02-04 16:00:27.675386+00:00,Morning Run,3286,3319,Run,2022-10-15T07:05:40Z,(GMT+01:00) Europe/Rome,1
17784.1,7961046876,5,467.0,Run,2022-10-14T11:25:31Z,5,2.914,2025-02-04 16:00:27.675386+00:00,Lunch Run,6102,6374,Run,2022-10-14T09:25:31Z,(GMT+01:00) Europe/Rome,1
8008.5,7952676728,5,181.0,Run,2022-10-12T17:31:41Z,5,3.342,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2396,2396,Run,2022-10-12T15:31:41Z,(GMT+01:00) Europe/Rome,1
7756.0,7935263718,5,113.0,Run,2022-10-09T12:06:41Z,4,3.859,2025-02-04 16:00:27.675386+00:00,Lunch Run,2010,2098,Run,2022-10-09T10:06:41Z,(GMT+01:00) Europe/Rome,1
8078.8,7931772007,5,200.0,Run,2022-10-08T17:33:22Z,2,3.173,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2546,2562,Run,2022-10-08T15:33:22Z,(GMT+01:00) Europe/Rome,1
5921.4,10511593102,5,98.7,Run,2022-10-08T08:35:30Z,0,2.822,2025-02-04 16:00:27.675386+00:00,Morning Run,2098,2179,Run,2022-10-08T06:35:30Z,(GMT+01:00) Europe/Rome,1
8001.7,7916461675,5,202.0,Run,2022-10-05T18:24:30Z,3,3.017,2025-02-04 16:00:27.675386+00:00,Evening Run,2652,2882,Run,2022-10-05T16:24:30Z,(GMT+01:00) Europe/Rome,1
10114.6,7906038981,5,198.0,Run,2022-10-03T18:22:06Z,5,2.8,2025-02-04 16:00:27.675386+00:00,Evening Run,3612,3743,Run,2022-10-03T16:22:06Z,(GMT+01:00) Europe/Rome,1
13063.1,7895721621,5,643.0,TrailRun,2022-10-01T17:34:53Z,6,2.56,2025-02-04 16:00:27.675386+00:00,Afternoon Trail Run,5102,5260,Run,2022-10-01T15:34:53Z,(GMT+01:00) Europe/Rome,1
9006.5,7890454780,5,261.0,Run,2022-09-30T17:53:02Z,4,3.003,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2999,3179,Run,2022-09-30T15:53:02Z,(GMT+01:00) Europe/Rome,1
3293.3,7881031394,5,156.0,Run,2022-09-28T19:02:08Z,3,3.032,2025-02-04 16:00:27.675386+00:00,Evening Run,1086,1089,Run,2022-09-28T17:02:08Z,(GMT+01:00) Europe/Rome,1
12909.2,7876017887,5,246.0,Run,2022-09-27T18:38:21Z,6,3.159,2025-02-04 16:00:27.675386+00:00,Evening Run,4087,4113,Run,2022-09-27T16:38:21Z,(GMT+01:00) Europe/Rome,1
8025.4,7869181349,5,124.0,Run,2022-09-26T11:56:27Z,6,2.705,2025-02-04 16:00:27.675386+00:00,Lunch Run,2967,2991,Run,2022-09-26T09:56:27Z,(GMT+01:00) Europe/Rome,1
16505.4,7853362384,5,632.0,TrailRun,2022-09-23T09:49:11Z,9,2.383,2025-02-04 16:00:27.675386+00:00,Morning Trail Run,6925,7444,Run,2022-09-23T07:49:11Z,(GMT+01:00) Europe/Rome,1
10949.2,7839739154,5,83.8,Run,2022-09-20T18:53:30Z,6,3.036,2025-02-04 16:00:27.675386+00:00,Evening Run,3607,3721,Run,2022-09-20T16:53:30Z,(GMT+01:00) Europe/Rome,1
11999.8,7834394188,5,394.8,Run,2022-09-19T18:38:32Z,7,2.948,2025-02-04 16:00:27.675386+00:00,Evening Run,4071,4189,Run,2022-09-19T16:38:32Z,(GMT+01:00) Europe/Rome,1
12893.8,7821553080,5,718.0,TrailRun,2022-09-17T07:40:12Z,4,2.093,2025-02-04 16:00:27.675386+00:00,Sessione di trail running mattutina,6160,6962,Run,2022-09-17T05:40:12Z,(GMT+01:00) Europe/Rome,6
12598.8,7812740353,5,427.0,Hike,2022-09-15T09:55:44Z,6,1.071,2025-02-04 16:00:27.675386+00:00,Escursione mattutina,11761,18109,Hike,2022-09-15T07:55:44Z,(GMT+01:00) Europe/Rome,4
10179.0,7807968208,5,664.2,Hike,2022-09-14T11:21:47Z,7,1.059,2025-02-04 16:00:27.675386+00:00,Escursione dell'ora di pranzo,9612,24866,Hike,2022-09-14T09:21:47Z,(GMT+01:00) Europe/Rome,3
24303.4,7801913740,5,1660.3,Hike,2022-09-13T06:21:27Z,5,1.079,2025-02-04 16:00:27.675386+00:00,Escursione mattutina,22529,35481,Hike,2022-09-13T04:21:27Z,(GMT+01:00) Europe/Rome,3
9484.1,7796126985,5,1020.7,Hike,2022-09-12T10:01:17Z,5,1.108,2025-02-04 16:00:27.675386+00:00,Escursione mattutina,8558,17193,Hike,2022-09-12T08:01:17Z,(GMT+01:00) Europe/Rome,3
18003.1,7773477818,5,266.9,Run,2022-09-08T07:15:15Z,6,2.919,2025-02-04 16:00:27.675386+00:00,Corsa mattutina,6167,6591,Run,2022-09-08T05:15:15Z,(GMT+01:00) Europe/Rome,2
8002.4,7768685299,5,40.4,Run,2022-09-07T12:29:35Z,6,3.579,2025-02-04 16:00:27.675386+00:00,Lunch Run,2236,2279,Run,2022-09-07T10:29:35Z,(GMT+01:00) Europe/Rome,1
6012.3,7765293212,5,15.6,Run,2022-09-06T19:30:03Z,5,3.346,2025-02-04 16:00:27.675386+00:00,Evening Run,1797,1822,Run,2022-09-06T17:30:03Z,(GMT+01:00) Europe/Rome,1
25115.2,7752270191,5,1108.0,TrailRun,2022-09-04T07:29:52Z,10,2.327,2025-02-04 16:00:27.675386+00:00,Trail mattutino,10792,12365,Run,2022-09-04T05:29:52Z,(GMT+01:00) Europe/Rome,2
8329.8,7738745906,5,23.3,Run,2022-09-01T17:26:37Z,4,3.018,2025-02-04 16:00:27.675386+00:00,Corsa pomeridiana,2760,2760,Run,2022-09-01T15:26:37Z,(GMT+01:00) Europe/Rome,2
16015.6,7727386505,5,264.8,Run,2022-08-30T17:41:31Z,6,2.89,2025-02-04 16:00:27.675386+00:00,Corsa pomeridiana,5541,6218,Run,2022-08-30T15:41:31Z,(GMT+01:00) Europe/Rome,2
9035.7,7718204450,5,30.3,Run,2022-08-29T07:19:57Z,5,2.93,2025-02-04 16:00:27.675386+00:00,Morning Run,3084,3086,Run,2022-08-29T05:19:57Z,(GMT+01:00) Europe/Rome,1
12960.8,7716464505,5,426.2,Run,2022-08-28T18:55:15Z,6,3.111,2025-02-04 16:00:27.675386+00:00,Evening Run,4166,4319,Run,2022-08-28T16:55:15Z,(GMT+01:00) Europe/Rome,1
12031.0,7696448721,5,181.2,Run,2022-08-25T07:44:13Z,8,3.052,2025-02-04 16:00:27.675386+00:00,Corsa mattutina,3942,4228,Run,2022-08-25T05:44:13Z,(GMT+01:00) Europe/Rome,2
8357.7,7693692000,5,44.2,Run,2022-08-24T19:07:26Z,4,3.188,2025-02-04 16:00:27.675386+00:00,Evening Run,2622,2653,Run,2022-08-24T17:07:26Z,(GMT+01:00) Europe/Rome,1
11326.4,7682401205,5,448.7,TrailRun,2022-08-22T18:28:38Z,6,2.568,2025-02-04 16:00:27.675386+00:00,Trail serale,4410,4615,Run,2022-08-22T16:28:38Z,(GMT+01:00) Europe/Rome,2
3159.6,7669640744,5,338.0,Hike,2022-08-20T10:34:37Z,5,0.714,2025-02-04 16:00:27.675386+00:00,Escursione mattutina,4424,8132,Hike,2022-08-20T08:34:37Z,(GMT+01:00) Europe/Zurich,4
18275.4,7649130059,5,1308.0,Hike,2022-08-16T07:15:33Z,3,0.901,2025-02-04 16:00:27.675386+00:00,Escursione mattutina,20294,36701,Hike,2022-08-16T05:15:33Z,(GMT+01:00) Europe/Rome,3
18510.1,7629989747,5,708.6,Run,2022-08-13T08:52:44Z,7,2.455,2025-02-04 16:00:27.675386+00:00,Morning Run,7540,7540,Run,2022-08-13T06:52:44Z,(GMT+01:00) Europe/Rome,1
3893.6,7596649014,5,92.7,Run,2022-08-06T20:19:19Z,3,2.557,2025-02-04 16:00:27.675386+00:00,Evening Run,1523,1563,Run,2022-08-06T18:19:19Z,(GMT+01:00) Europe/Rome,1
3591.4,7588211466,5,264.0,Hike,2022-08-05T15:26:17Z,1,1.21,2025-02-04 16:00:27.675386+00:00,Afternoon Hike,2967,3193,Hike,2022-08-05T13:26:17Z,(GMT+01:00) Europe/Rome,1
11243.1,7588209765,5,756.0,Hike,2022-08-05T06:15:00Z,2,1.126,2025-02-04 16:00:27.675386+00:00,Morning Hike,9988,15660,Hike,2022-08-05T04:15:00Z,(GMT+01:00) Europe/Rome,1
23122.3,7582457121,5,617.8,Hike,2022-08-04T05:56:32Z,5,1.132,2025-02-04 16:00:27.675386+00:00,Morning Hike,20418,46242,Hike,2022-08-04T03:56:32Z,(GMT+01:00) Europe/Rome,1
5145.3,7577319040,5,192.0,Hike,2022-08-03T17:44:17Z,3,1.146,2025-02-04 16:00:27.675386+00:00,Afternoon Hike,4491,7797,Hike,2022-08-03T15:44:17Z,(GMT+01:00) Europe/Rome,1
17782.3,7576057176,5,1490.0,Hike,2022-08-03T06:14:00Z,5,1.004,2025-02-04 16:00:27.675386+00:00,Morning Hike,17712,36353,Hike,2022-08-03T04:14:00Z,(GMT+01:00) Europe/Rome,1
16019.0,7571505318,5,742.0,Hike,2022-08-02T14:04:42Z,5,1.204,2025-02-04 16:00:27.675386+00:00,Afternoon Hike,13309,20790,Hike,2022-08-02T12:04:42Z,(GMT+01:00) Europe/Rome,1
419.8,7571492130,5,0.0,Hike,2022-08-02T13:37:45Z,1,1.231,2025-02-04 16:00:27.675386+00:00,Afternoon Hike,341,341,Hike,2022-08-02T11:37:45Z,(GMT+01:00) Europe/Rome,1
6194.8,7571491491,5,351.0,Hike,2022-08-02T10:50:55Z,1,1.245,2025-02-04 16:00:27.675386+00:00,Morning Hike,4974,6547,Hike,2022-08-02T08:50:55Z,(GMT+01:00) Europe/Rome,1
18003.0,7557680678,5,1836.0,TrailRun,2022-07-31T08:06:56Z,8,1.725,2025-02-04 16:00:27.675386+00:00,Morning Trail Run,10435,11033,Run,2022-07-31T06:06:56Z,(GMT+01:00) Europe/Rome,2
12183.4,7552785729,5,51.4,Run,2022-07-30T07:10:43Z,3,3.138,2025-02-04 16:00:27.675386+00:00,Morning Run,3882,3913,Run,2022-07-30T05:10:43Z,(GMT+01:00) Europe/Rome,1
5504.3,7541582085,5,20.0,Run,2022-07-28T10:24:38Z,3,2.861,2025-02-04 16:00:27.675386+00:00,Morning Run,1924,1929,Run,2022-07-28T08:24:38Z,(GMT+01:00) Europe/Rome,1
11756.6,7538526773,5,70.0,Run,2022-07-27T18:40:57Z,6,3.673,2025-02-04 16:00:27.675386+00:00,Evening Run,3201,3342,Run,2022-07-27T16:40:57Z,(GMT+01:00) Europe/Rome,1
5950.7,7532945999,5,595.0,Run,2022-07-26T19:31:45Z,4,2.815,2025-02-04 16:00:27.675386+00:00,Evening Run,2114,2132,Run,2022-07-26T17:31:45Z,(GMT+01:00) Europe/Rome,1
7009.4,7518698362,5,0.0,Run,2022-07-24T05:32:37Z,4,3.146,2025-02-04 16:00:27.675386+00:00,Alba ,2228,2549,Run,2022-07-24T03:32:37Z,(GMT+01:00) Europe/Rome,1
12965.1,7509553389,5,735.0,TrailRun,2022-07-22T10:33:59Z,3,2.066,2025-02-04 16:00:27.675386+00:00,Trail running,6276,6551,Run,2022-07-22T08:33:59Z,(GMT+01:00) Europe/Rome,1
10010.2,7508151810,5,197.0,Run,2022-07-21T19:59:29Z,3,3.055,2025-02-04 16:00:27.675386+00:00,Evening Run,3277,3301,Run,2022-07-21T17:59:29Z,(GMT+01:00) Europe/Rome,1
8800.2,7501528454,5,133.0,Run,2022-07-20T20:20:54Z,3,3.043,2025-02-04 16:00:27.675386+00:00,Evening Run,2892,2910,Run,2022-07-20T18:20:54Z,(GMT+01:00) Europe/Rome,1
13681.9,7499103725,5,439.0,MountainBikeRide,2022-07-19T18:12:24Z,3,2.508,2025-02-04 16:00:27.675386+00:00,Evening Mountain Bike Ride,5456,6862,Ride,2022-07-19T16:12:24Z,(GMT+01:00) Europe/Rome,2
8087.5,7487310286,5,225.0,Run,2022-07-18T07:33:59Z,4,3.113,2025-02-04 16:00:27.675386+00:00,Morning Run,2598,2598,Run,2022-07-18T05:33:59Z,(GMT+01:00) Europe/Rome,1
10672.2,7471293780,5,198.0,Run,2022-07-15T07:21:29Z,4,3.043,2025-02-04 16:00:27.675386+00:00,Morning Run,3507,3550,Run,2022-07-15T05:21:29Z,(GMT+01:00) Europe/Rome,1
10015.1,7460567308,5,208.0,Run,2022-07-13T07:33:33Z,3,3.296,2025-02-04 16:00:27.675386+00:00,Morning Run,3039,3064,Run,2022-07-13T05:33:33Z,(GMT+01:00) Europe/Rome,1
6758.1,7443656964,5,149.4,Run,2022-07-10T07:24:40Z,3,3.11,2025-02-04 16:00:27.675386+00:00,Morning Run,2173,2247,Run,2022-07-10T05:24:40Z,(GMT+01:00) Europe/Rome,1
9840.5,7442228868,5,263.0,Run,2022-07-09T19:48:13Z,4,3.236,2025-02-04 16:00:27.675386+00:00,Evening Run,3041,3104,Run,2022-07-09T17:48:13Z,(GMT+01:00) Europe/Rome,1
8133.7,7433784388,5,156.0,Run,2022-07-08T08:37:38Z,2,3.317,2025-02-04 16:00:27.675386+00:00,Morning Run,2452,2564,Run,2022-07-08T06:37:38Z,(GMT+01:00) Europe/Rome,1
10040.0,7428377856,5,264.0,Run,2022-07-07T06:58:36Z,4,3.159,2025-02-04 16:00:27.675386+00:00,Morning Run,3178,3200,Run,2022-07-07T04:58:36Z,(GMT+01:00) Europe/Rome,1
9292.5,7410479919,5,194.0,Run,2022-07-03T08:43:08Z,3,2.931,2025-02-04 16:00:27.675386+00:00,Morning Run,3170,3268,Run,2022-07-03T06:43:08Z,(GMT+01:00) Europe/Rome,1
4201.6,7400839148,5,73.0,Run,2022-07-02T08:14:10Z,2,2.91,2025-02-04 16:00:27.675386+00:00,Morning Run,1444,1444,Run,2022-07-02T06:14:10Z,(GMT+01:00) Europe/Rome,1
11533.9,7397188754,5,359.0,TrailRun,2022-07-01T11:51:11Z,4,2.685,2025-02-04 16:00:27.675386+00:00,Lunch Trail Run,4295,4507,Run,2022-07-01T09:51:11Z,(GMT+01:00) Europe/Rome,1
5102.4,7394202173,5,177.0,Run,2022-06-30T19:52:43Z,3,2.867,2025-02-04 16:00:27.675386+00:00,Evening Run,1780,1781,Run,2022-06-30T17:52:43Z,(GMT+01:00) Europe/Rome,1
7691.2,7359567359,5,32.9,Run,2022-06-24T08:44:51Z,4,3.225,2025-02-04 16:00:27.675386+00:00,Morning Run,2385,2385,Run,2022-06-24T06:44:51Z,(GMT+01:00) Europe/Rome,1
28185.6,7296713224,5,1841.6,TrailRun,2022-06-12T08:16:25Z,9,1.537,2025-02-04 16:00:27.675386+00:00,Dripping a pale trail,16634,18344,Run,2022-06-12T06:16:25Z,(GMT+01:00) Europe/Rome,1
7041.3,7273759836,5,27.7,Run,2022-06-08T08:26:06Z,3,3.084,2025-02-04 16:00:27.675386+00:00,Morning Run,2283,2288,Run,2022-06-08T06:26:06Z,(GMT+01:00) Europe/Rome,2
12094.3,7271159860,5,182.8,Run,2022-06-07T18:58:02Z,3,3.003,2025-02-04 16:00:27.675386+00:00,Evening Run,4027,4027,Run,2022-06-07T16:58:02Z,(GMT+01:00) Europe/Rome,2
20036.3,7251927704,5,597.7,Run,2022-06-04T08:16:03Z,6,2.475,2025-02-04 16:00:27.675386+00:00,Medio/lungo ,8094,8465,Run,2022-06-04T06:16:03Z,(GMT+01:00) Europe/Rome,3
7761.1,7249501334,5,85.1,Run,2022-06-03T19:20:51Z,1,3.009,2025-02-04 16:00:27.675386+00:00,Evening Run,2579,2706,Run,2022-06-03T17:20:51Z,(GMT+01:00) Europe/Rome,4
2072.1,7240867343,5,228.7,Hike,2022-06-02T04:49:18Z,1,1.306,2025-02-04 16:00:27.675386+00:00,Escursione mattutina,1587,1656,Hike,2022-06-02T02:49:18Z,(GMT+01:00) Europe/Rome,3
10263.5,7238824519,5,71.5,Run,2022-06-01T19:04:29Z,1,3.116,2025-02-04 16:00:27.675386+00:00,Evening Run,3294,3335,Run,2022-06-01T17:04:29Z,(GMT+01:00) Europe/Rome,2
7589.5,7228037476,5,38.9,Run,2022-05-30T19:16:08Z,3,3.11,2025-02-04 16:00:27.675386+00:00,Evening Run,2440,2445,Run,2022-05-30T17:16:08Z,(GMT+01:00) Europe/Rome,1
7030.7,7223299374,5,27.7,Run,2022-05-29T19:11:31Z,4,3.385,2025-02-04 16:00:27.675386+00:00,Evening Run,2077,2077,Run,2022-05-29T17:11:31Z,(GMT+01:00) Europe/Rome,1
5378.9,7215259040,5,23.0,Run,2022-05-28T11:44:36Z,1,2.928,2025-02-04 16:00:27.675386+00:00,Lunch Run,1837,1837,Run,2022-05-28T09:44:36Z,(GMT+01:00) Europe/Rome,1
1034.7,7196124277,5,0.0,Run,2022-05-24T19:19:34Z,1,2.973,2025-02-04 16:00:27.675386+00:00,Evening Run,348,348,Run,2022-05-24T17:19:34Z,(GMT+01:00) Europe/Rome,1
4996.4,7196123815,5,82.4,Run,2022-05-24T18:55:18Z,2,3.551,2025-02-04 16:00:27.675386+00:00,Evening Run,1407,1446,Run,2022-05-24T16:55:18Z,(GMT+01:00) Europe/Rome,1
